"Year","aou","speciestotal","routeID"
2004,4860,1,84061090
2005,4860,2,84061090
2006,4860,4,84061090
2008,4860,3,84061090
2010,4860,3,84061090
2011,4860,5,84061090
2012,4860,2,84061090
2013,4860,1,84061090
2015,4860,3,84061090
2016,4860,1,84061090
2009,4860,1,84061091
2010,4860,1,84061091
2011,4860,4,84061091
2013,4860,1,84061091
2015,4860,6,84061091
2016,4860,4,84061091
1989,4860,4,84061092
1990,4860,1,84061092
1991,4860,3,84061092
2004,4860,2,84061092
2004,5090,2,84061092
2006,4860,5,84061092
2007,4860,2,84061092
2008,4860,6,84061092
2009,4860,3,84061092
2010,4860,2,84061092
2011,4860,4,84061092
2013,4860,2,84061092
2014,4860,8,84061092
2015,4860,4,84061092
2016,4860,5,84061092
1991,4860,1,84061093
1993,4860,1,84061093
1997,4860,1,84061093
1998,4860,3,84061093
1999,4860,1,84061093
2000,4860,2,84061093
2001,4860,3,84061093
2002,4860,1,84061093
2003,4860,1,84061093
2004,4860,3,84061093
2007,4860,7,84061093
2008,4860,1,84061093
2010,4860,9,84061093
2011,4860,2,84061093
2012,4860,4,84061093
2013,4860,5,84061093
2014,4860,2,84061093
2016,4860,4,84061093
2016,4860,12,84061096
1997,4860,2,84061097
1998,4860,3,84061097
2000,4860,3,84061097
2001,4860,3,84061097
2002,4860,4,84061097
2003,4860,1,84061097
2004,4860,5,84061097
2005,4860,2,84061097
2006,4860,7,84061097
2007,4860,3,84061097
2008,4860,2,84061097
2009,4860,5,84061097
2010,4860,2,84061097
2011,4860,1,84061097
2012,4860,2,84061097
2013,4860,6,84061097
2014,4860,1,84061097
2015,4860,5,84061097
2016,4860,11,84061097
1980,4860,2,84061098
1983,4860,5,84061098
1987,4860,3,84061098
1991,4860,1,84061098
1993,4860,4,84061098
1994,4860,2,84061098
1998,4860,2,84061098
1999,4860,5,84061098
2000,4860,4,84061098
2007,4860,15,84061098
2008,4860,2,84061098
2009,4860,10,84061098
2010,4860,1,84061098
2011,4860,7,84061098
2011,5090,2,84061098
2012,4860,1,84061098
2014,4860,1,84061098
2015,4860,6,84061098
1975,5090,1,84061099
1980,4860,3,84061100
1981,4860,5,84061100
1983,4860,4,84061100
1984,4860,2,84061100
1985,4860,3,84061100
1986,4860,16,84061100
1987,4860,7,84061100
1988,4860,6,84061100
1989,4860,23,84061100
1990,4860,19,84061100
1991,4860,8,84061100
1992,4860,15,84061100
1993,4860,11,84061100
1994,4860,22,84061100
1995,4860,13,84061100
1996,4860,20,84061100
1997,4860,30,84061100
1998,4860,24,84061100
1999,4860,32,84061100
2000,4860,14,84061100
2001,4860,11,84061100
2002,4860,3,84061100
2003,4860,8,84061100
2004,4860,16,84061100
2005,4860,2,84061100
2006,4860,7,84061100
2007,4860,7,84061100
2008,4860,4,84061100
2009,4860,11,84061100
2010,4860,4,84061100
2011,4860,9,84061100
2012,4860,4,84061100
2013,4860,3,84061100
2013,5090,1,84061100
2015,4860,1,84061100
2016,5090,1,84061100
1970,5090,1,84061101
1971,5090,4,84061101
1983,4860,1,84061101
2005,4860,2,84061102
2006,4860,3,84061102
2007,4860,2,84061102
2009,4860,3,84061102
2010,4860,3,84061102
2011,4860,3,84061102
2012,4860,3,84061102
2013,4860,3,84061102
2014,4860,3,84061102
2015,4860,2,84061102
2016,4860,2,84061102
2007,4860,2,84061103
2009,4860,6,84061103
2010,4860,1,84061103
1967,5090,1,84061106
1972,5090,1,84061106
1973,4860,2,84061106
1975,4860,4,84061106
1976,4860,4,84061106
1976,5090,1,84061106
1977,4860,7,84061106
1978,4860,7,84061106
1980,4860,7,84061106
1981,4860,1,84061106
1982,4860,2,84061106
1983,4860,1,84061106
1984,4860,2,84061106
1985,4860,4,84061106
1986,4860,3,84061106
1987,4860,2,84061106
1988,5090,2,84061106
1989,4860,7,84061106
1990,4860,5,84061106
1991,4860,4,84061106
1992,4860,2,84061106
1993,4860,5,84061106
1994,4860,2,84061106
1995,4860,6,84061106
1996,4860,8,84061106
2000,4860,6,84061107
2004,4860,1,84061107
2005,4860,1,84061107
1989,4860,3,84061108
2005,5090,1,84061108
1999,4860,2,84061109
2005,4860,1,84061109
2007,4860,2,84061109
2010,4860,1,84061109
2012,4860,4,84061109
2015,4860,3,84061109
2016,4860,6,84061109
2015,4860,2,84061110
2013,4860,6,84061111
2014,4860,1,84061111
2000,4860,1,84061113
2003,4860,2,84061113
2004,4860,1,84061113
2005,4860,3,84061113
2006,4860,10,84061113
2008,4860,3,84061113
2009,4860,6,84061113
2010,4860,2,84061113
2011,4860,11,84061113
2012,4860,6,84061113
2016,4860,6,84061113
1983,5090,3,84061114
1988,4860,1,84061114
1989,4860,4,84061114
1997,4860,2,84061114
2007,4860,2,84061114
2016,4860,1,84061120
1992,4860,1,84061121
1995,4860,2,84061121
1999,4860,1,84061121
2005,4860,1,84061121
2007,4860,2,84061121
2009,4860,1,84061121
2012,4860,1,84061121
2014,4860,1,84061121
2005,4860,2,84061123
2007,4860,1,84061123
2008,4860,2,84061123
2009,4860,2,84061123
2010,4860,3,84061123
2013,4860,4,84061123
2014,4860,7,84061123
2015,4860,2,84061123
2016,4860,4,84061123
2014,4860,2,84061127
2016,4860,3,84061127
2009,4860,2,84061136
2010,4860,2,84061136
2011,4860,2,84061136
2012,4860,2,84061136
2013,4860,2,84061136
2011,4860,3,84061146
2014,4860,1,84061146
2007,4860,2,84061182
2009,4860,3,84061182
2010,4860,8,84061182
2012,4860,2,84061182
2013,4860,1,84061182
2014,4860,3,84061182
2015,4860,1,84061182
1978,4860,1,84061199
1981,4860,3,84061199
1985,4860,1,84061199
1987,5090,1,84061199
1991,4860,3,84061199
1992,4860,7,84061199
1992,5090,1,84061199
1993,4860,5,84061199
1995,4860,7,84061199
1996,4860,1,84061199
1998,4860,4,84061199
1999,4860,6,84061199
2000,4860,2,84061199
2001,4860,5,84061199
2002,4860,3,84061199
2003,4860,10,84061199
2004,4860,4,84061199
2005,4860,10,84061199
2006,4860,5,84061199
2007,4860,7,84061199
2008,4860,5,84061199
2009,4860,9,84061199
2009,5090,2,84061199
2010,4860,18,84061199
2011,4860,10,84061199
2012,4860,8,84061199
2013,4860,16,84061199
2016,4860,7,84061199
2016,5090,1,84061199
2005,4860,2,84061206
2007,4860,9,84061206
2008,4860,2,84061206
2009,4860,7,84061206
1992,4860,1,84061301
1993,4860,5,84061301
1994,4860,1,84061301
1994,5090,1,84061301
1995,4860,2,84061301
1996,4860,1,84061301
1997,4860,7,84061301
1998,5090,1,84061301
1999,4860,10,84061301
2000,4860,2,84061301
2001,4860,5,84061301
2001,5090,1,84061301
2003,4860,14,84061301
2004,4860,1,84061301
2006,4860,4,84061301
2007,4860,11,84061301
2008,4860,1,84061301
2011,5090,1,84061301
2012,4860,8,84061301
2013,4860,5,84061301
2013,5090,2,84061301
2014,4860,10,84061301
2016,4860,4,84061301
1971,4860,1,84063019
1995,4860,1,84063020
2002,4860,4,84063020
2013,4860,1,84063020
2014,4860,2,84063020
2015,4860,2,84063020
2006,4860,1,84063022
2011,4860,1,84063022
2013,4860,1,84063022
2014,4860,1,84063022
2015,4860,1,84063022
2011,4860,1,84063024
2003,4860,1,84063027
1978,4860,2,84063030
2009,4860,2,84063030
1976,4860,1,84063031
1977,4860,2,84063031
1978,4860,5,84063031
1979,4860,7,84063031
1981,4860,4,84063031
1982,4860,8,84063031
1987,4860,2,84063031
1988,4860,7,84063031
1991,4860,1,84063031
1993,4860,2,84063031
1994,4860,1,84063031
1995,4860,1,84063031
1996,4860,2,84063031
1997,4860,3,84063031
1998,4860,8,84063031
2000,4860,2,84063031
2001,4860,7,84063031
2002,4860,4,84063031
2003,4860,1,84063031
2004,4860,2,84063031
2005,4860,2,84063031
2006,4860,1,84063031
2007,4860,3,84063031
2008,4860,1,84063031
2009,4860,1,84063031
2010,4860,3,84063031
2012,4860,2,84063031
2013,4860,5,84063031
2014,4860,1,84063031
2015,4860,4,84063031
2016,4860,1,84063031
1983,4860,1,84063121
1984,4860,1,84063121
1996,4860,1,84063121
2012,4860,1,84063121
1994,4860,1,84063126
1995,4860,1,84063126
2006,4860,4,84063126
2007,4860,1,84063126
2013,4860,1,84063126
2014,4860,1,84063126
2015,4860,1,84063126
2016,4860,2,84063126
1999,4860,1,84063220
2000,4860,1,84063220
2009,4860,5,84063220
2010,4860,1,84063220
1995,4860,3,84063228
2000,4860,1,84063228
2005,4860,1,84063228
2007,4860,1,84063228
2008,4860,1,84063228
2009,4860,10,84063228
2011,4860,1,84063228
2012,4860,5,84063228
2013,4860,3,84063228
2014,4860,1,84063228
2015,4860,1,84063228
2016,4860,3,84063228
2005,4860,1,84063234
2012,4860,1,84063234
2010,4860,1,84063301
2013,4860,1,84063301
2015,4860,1,84063301
2016,4860,3,84063301
2006,4860,1,84063308
2011,4860,3,84063308
2016,4860,3,84063308
1994,4860,1,84063908
1995,4860,2,84063908
1998,4860,2,84063908
1999,4860,2,84063908
1996,4860,6,84063909
1999,4860,1,84063909
2000,4860,2,84063909
2004,4860,3,84063909
2007,4860,2,84063909
2008,4860,4,84063909
2010,4860,2,84063909
2014,4860,1,84063909
1998,4860,1,84063910
2001,4860,2,84063910
2004,4860,1,84063910
2011,4860,3,84063917
2013,4860,1,84063917
2015,4860,2,84063917
2013,4860,5,84064013
2013,4860,7,84064014
2016,4860,4,84064014
2015,4860,1,84064018
2015,4860,5,84064024
2008,4860,2,84064028
2009,4860,1,84064028
2015,4860,1,84064028
2011,4860,1,84064035
2014,4860,2,84064042
2002,4860,1,84064044
2003,4860,2,84064044
2004,4860,2,84064044
2006,4860,3,84064044
2008,4860,1,84064044
2009,4860,1,84064044
2010,4860,1,84064044
2011,4860,7,84064044
2012,4860,5,84064044
2013,4860,7,84064044
2014,4860,2,84064044
2015,4860,2,84064044
2009,4860,1,84066049
2011,4860,1,84066049
2012,4860,1,84066049
1990,4860,2,84067034
1992,4860,4,84067034
1993,4860,1,84067034
1995,4860,1,84067034
1997,4860,1,84067034
1999,4860,2,84067034
2000,4860,5,84067034
2001,4860,1,84067034
2002,4860,3,84067034
2004,4860,6,84067034
2007,4860,1,84067034
2008,4860,2,84067034
2009,4860,8,84067034
2015,4860,20,84067034
1969,7410,8,84069001
1970,7410,19,84069001
1972,4860,1,84069001
1972,7410,7,84069001
1974,4860,1,84069001
1975,4860,2,84069001
1975,7410,2,84069001
1976,7410,2,84069001
1978,4860,2,84069001
1978,7410,2,84069001
1979,7410,3,84069001
1983,7410,9,84069001
1984,4860,3,84069001
1986,4860,1,84069001
1987,4860,2,84069001
1988,7410,1,84069001
1989,4860,2,84069001
1990,4860,1,84069001
1991,4860,4,84069001
1992,4860,3,84069001
1993,4860,11,84069001
1994,4860,6,84069001
1995,4860,4,84069001
1996,4860,4,84069001
1997,4860,7,84069001
1998,4860,2,84069001
1998,7410,3,84069001
1999,4860,4,84069001
1999,7410,1,84069001
2000,4860,2,84069001
2001,4860,4,84069001
2001,7410,2,84069001
2002,4860,1,84069001
2003,4860,1,84069001
2004,4860,4,84069001
2005,4860,10,84069001
2006,4860,11,84069001
2007,4860,8,84069001
2010,4860,12,84069001
2010,7410,5,84069001
2011,4860,9,84069001
2011,7410,6,84069001
2012,4860,8,84069001
2012,7410,18,84069001
2013,4860,7,84069001
2013,7410,14,84069001
2014,4860,8,84069001
2014,7410,8,84069001
2016,4860,3,84069001
2016,7410,9,84069001
1970,7410,3,84069002
1973,7410,2,84069002
1975,7410,1,84069002
1976,7410,1,84069002
1977,7410,2,84069002
1978,7410,2,84069002
1979,7410,4,84069002
1980,7410,3,84069002
1987,7410,1,84069002
1988,7410,5,84069002
1989,7410,1,84069002
1991,7410,5,84069002
1992,7410,6,84069002
1995,7410,11,84069002
1998,7410,1,84069002
2005,7410,8,84069002
2006,7410,21,84069002
2007,7410,10,84069002
2011,7410,3,84069002
2012,7410,6,84069002
2013,7410,7,84069002
2014,7410,8,84069002
2015,7410,10,84069002
2016,7410,7,84069002
1968,4860,5,84069003
1968,7410,12,84069003
1969,4860,3,84069003
1969,7410,8,84069003
1970,7410,7,84069003
1971,4860,1,84069003
1971,7410,6,84069003
1972,4860,2,84069003
1972,7410,6,84069003
1973,7410,27,84069003
1976,4860,2,84069003
1976,7410,2,84069003
1977,7410,5,84069003
1978,4860,1,84069003
1978,7410,7,84069003
1979,4860,2,84069003
1979,7410,3,84069003
1980,4860,4,84069003
1980,7410,5,84069003
1981,4860,4,84069003
1981,7410,8,84069003
1982,7410,2,84069003
1983,4860,1,84069003
1983,7410,4,84069003
1985,4860,2,84069003
1985,7410,1,84069003
1986,4860,1,84069003
1986,7410,4,84069003
1987,4860,4,84069003
1987,7410,4,84069003
1988,4860,4,84069003
1988,7410,2,84069003
1989,7410,2,84069003
1990,4860,1,84069003
1990,7410,2,84069003
1991,4860,4,84069003
1991,7410,2,84069003
1992,4860,8,84069003
1992,7410,1,84069003
1993,4860,5,84069003
1994,4860,8,84069003
1994,7410,34,84069003
1995,4860,11,84069003
1995,7410,1,84069003
1996,4860,5,84069003
1996,7410,8,84069003
1997,4860,5,84069003
1997,7410,7,84069003
1998,4860,5,84069003
1998,7410,1,84069003
1999,4860,4,84069003
2000,4860,6,84069003
2000,7410,1,84069003
2001,4860,3,84069003
2002,4860,3,84069003
2002,7410,5,84069003
2003,4860,3,84069003
2003,7410,4,84069003
2004,4860,1,84069003
2004,7410,13,84069003
2005,4860,2,84069003
2005,7410,13,84069003
2006,4860,5,84069003
2006,7410,41,84069003
2007,4860,1,84069003
2007,7410,9,84069003
2008,7410,12,84069003
2009,4860,2,84069003
2009,7410,14,84069003
2010,4860,1,84069003
2010,7410,17,84069003
2011,4860,1,84069003
2011,7410,1,84069003
2012,4860,2,84069003
2012,7410,7,84069003
2013,4860,2,84069003
2013,7410,10,84069003
2014,4860,7,84069003
2014,7410,14,84069003
2015,4860,1,84069003
2015,7410,42,84069003
1968,4860,16,84069004
1970,4860,34,84069004
1971,4860,39,84069004
1972,4860,6,84069004
1990,4860,1,84069004
1991,4860,9,84069004
1993,4860,1,84069004
1994,4860,4,84069004
1995,4860,8,84069004
1996,4860,2,84069004
1997,4860,10,84069004
1998,4860,13,84069004
1999,4860,5,84069004
2000,4860,4,84069004
2002,4860,1,84069004
2003,4860,1,84069004
2005,4860,1,84069004
2007,4860,6,84069004
2015,4860,12,84069004
1971,4860,4,84069005
1972,4860,4,84069005
1973,4860,1,84069005
1969,4860,1,84069006
1973,4860,1,84069006
1976,4860,1,84069006
1988,4860,8,84069006
1989,4860,9,84069006
1990,4860,10,84069006
1991,4860,8,84069006
1992,4860,1,84069006
1993,4860,6,84069006
1994,4860,13,84069006
1995,4860,11,84069006
1996,4860,8,84069006
1997,4860,2,84069006
1998,4860,5,84069006
1999,4860,3,84069006
2000,4860,24,84069006
2013,4860,5,84069006
2014,4860,4,84069006
2015,4860,6,84069006
2016,4860,6,84069006
1986,4860,12,84069007
1987,4860,8,84069007
1988,4860,15,84069007
1989,4860,20,84069007
1990,4860,6,84069007
1991,4860,29,84069007
1992,4860,12,84069007
1993,4860,1,84069007
1994,4860,19,84069007
1995,4860,20,84069007
1996,4860,42,84069007
1997,4860,9,84069007
1998,4860,25,84069007
1999,4860,24,84069007
2000,4860,18,84069007
2001,4860,16,84069007
2002,4860,23,84069007
2003,4860,24,84069007
2004,4860,10,84069007
2005,4860,21,84069007
2009,4860,9,84069007
1977,4860,2,84069008
1978,4860,3,84069008
1982,4860,1,84069008
1990,4860,3,84069008
2002,4860,1,84069008
2007,4860,1,84069008
2014,4860,1,84069008
1968,4860,2,84069009
1968,7410,3,84069009
1969,4860,7,84069009
1970,4860,1,84069009
1972,4860,6,84069009
1973,4860,1,84069009
1975,4860,1,84069009
1976,4860,2,84069009
1977,4860,2,84069009
1978,4860,3,84069009
1984,4860,2,84069009
1990,4860,2,84069009
1991,4860,2,84069009
1992,4860,1,84069009
1993,4860,2,84069009
1994,4860,2,84069009
1994,7410,2,84069009
1995,4860,1,84069009
1995,7410,6,84069009
1997,4860,3,84069009
1997,7410,1,84069009
1998,4860,1,84069009
2001,4860,5,84069009
2001,7410,5,84069009
2002,4860,3,84069009
2002,7410,3,84069009
2003,7410,1,84069009
2004,4860,3,84069009
2004,7410,6,84069009
2005,7410,1,84069009
2006,4860,4,84069009
2006,7410,4,84069009
2007,4860,2,84069009
2007,7410,2,84069009
2008,4860,2,84069009
2008,7410,3,84069009
2009,4860,6,84069009
2009,7410,5,84069009
2010,4860,7,84069009
2010,7410,14,84069009
2011,4860,3,84069009
2011,7410,9,84069009
2012,4860,2,84069009
2012,7410,14,84069009
2013,4860,2,84069009
2013,7410,5,84069009
2014,4860,2,84069009
2014,7410,4,84069009
2015,4860,5,84069009
2015,7410,1,84069009
2016,4860,4,84069009
2016,7410,6,84069009
1969,4860,2,84069010
1969,7410,5,84069010
1970,4860,2,84069010
1970,7410,3,84069010
1971,4860,3,84069010
1971,7410,1,84069010
1973,4860,1,84069010
1974,7410,1,84069010
1975,4860,2,84069010
1976,4860,1,84069010
1977,7410,1,84069010
1978,4860,4,84069010
1980,4860,3,84069010
1980,7410,11,84069010
1981,4860,2,84069010
1981,7410,7,84069010
1983,4860,3,84069010
1983,7410,14,84069010
1984,4860,3,84069010
1984,7410,6,84069010
1985,4860,3,84069010
1985,7410,6,84069010
1986,4860,3,84069010
1987,4860,2,84069010
1987,7410,11,84069010
1988,4860,4,84069010
1989,4860,5,84069010
1989,7410,6,84069010
1990,4860,3,84069010
1990,7410,3,84069010
1991,4860,1,84069010
1992,4860,2,84069010
1992,7410,6,84069010
1995,4860,2,84069010
1995,7410,7,84069010
1996,4860,1,84069010
1996,7410,4,84069010
1997,4860,1,84069010
1997,7410,11,84069010
1998,4860,13,84069010
1998,7410,18,84069010
2000,4860,1,84069010
2000,7410,7,84069010
2001,7410,5,84069010
2002,4860,2,84069010
2002,7410,14,84069010
2003,4860,2,84069010
2003,7410,4,84069010
2004,4860,2,84069010
2004,7410,7,84069010
2005,4860,2,84069010
2005,7410,6,84069010
2006,4860,4,84069010
2006,7410,7,84069010
2009,4860,4,84069010
2009,7410,3,84069010
2010,4860,1,84069010
2010,7410,2,84069010
2013,4860,4,84069010
2013,7410,3,84069010
1969,4860,2,84069011
1972,4860,1,84069011
1977,4860,1,84069011
1978,4860,4,84069011
1979,4860,1,84069011
1989,4860,10,84069011
1990,4860,8,84069011
1991,4860,13,84069011
1996,4860,4,84069011
1999,4860,10,84069011
2003,4860,2,84069011
2004,4860,12,84069011
2010,4860,31,84069011
2011,4860,35,84069011
2012,4860,31,84069011
2013,4860,24,84069011
2014,4860,10,84069011
2015,4860,22,84069011
2016,4860,9,84069011
1972,4860,2,84069012
1973,4860,12,84069012
1974,4860,1,84069012
1975,4860,6,84069012
1976,4860,2,84069012
1977,4860,4,84069012
1979,4860,4,84069012
1980,4860,7,84069012
1981,4860,2,84069012
1982,4860,5,84069012
1986,4860,1,84069013
1988,4860,1,84069013
1989,4860,2,84069013
1990,4860,2,84069013
1992,4860,2,84069013
1993,4860,4,84069013
1994,4860,2,84069013
1996,4860,3,84069013
2000,4860,1,84069013
2001,4860,1,84069013
2003,4860,3,84069013
2004,4860,2,84069013
2009,4860,3,84069013
2010,4860,21,84069013
2012,4860,4,84069013
2016,4860,2,84069013
1970,4860,2,84069014
1986,4860,1,84069014
1987,4860,2,84069014
1988,4860,8,84069014
1989,4860,10,84069014
1990,4860,6,84069014
1991,4860,5,84069014
1992,4860,6,84069014
1993,4860,2,84069014
1994,4860,6,84069014
1995,4860,15,84069014
1996,4860,5,84069014
1998,4860,5,84069014
1999,4860,5,84069014
2000,4860,1,84069014
2001,4860,2,84069014
2002,4860,7,84069014
2003,4860,14,84069014
2004,4860,3,84069014
2009,4860,8,84069014
2010,4860,14,84069014
2011,4860,1,84069014
2012,4860,2,84069014
2014,4860,4,84069014
2015,4860,1,84069014
2016,4860,5,84069014
1988,4860,10,84069015
1989,4860,2,84069015
1990,4860,12,84069015
1991,4860,5,84069015
1992,4860,11,84069015
1993,4860,4,84069015
1994,4860,6,84069015
1995,4860,54,84069015
1996,4860,1,84069015
1997,4860,6,84069015
1998,4860,1,84069015
1999,4860,1,84069015
2001,4860,3,84069015
2002,4860,11,84069015
2003,4860,5,84069015
2004,4860,9,84069015
2005,4860,7,84069015
2006,4860,6,84069015
2007,4860,7,84069015
2008,4860,1,84069015
2009,4860,4,84069015
2010,4860,7,84069015
2011,4860,7,84069015
2012,4860,7,84069015
2013,4860,7,84069015
1970,7410,5,84069017
1971,7410,2,84069017
1972,7410,2,84069017
1973,4860,1,84069017
1973,7410,5,84069017
1974,7410,4,84069017
1975,4860,3,84069017
1975,7410,3,84069017
1976,4860,1,84069017
1976,7410,1,84069017
1977,4860,2,84069017
1977,7410,7,84069017
1978,4860,2,84069017
1978,7410,14,84069017
1979,4860,1,84069017
1979,7410,7,84069017
1980,7410,2,84069017
1981,4860,2,84069017
1981,7410,4,84069017
1982,7410,5,84069017
1984,7410,1,84069017
1985,7410,2,84069017
1968,4860,4,84069018
1969,4860,1,84069018
1970,4860,2,84069018
1971,4860,2,84069018
1971,7410,1,84069018
1972,4860,2,84069018
1973,4860,4,84069018
1974,4860,4,84069018
1975,4860,2,84069018
1976,4860,2,84069018
1977,4860,6,84069018
1978,4860,4,84069018
1980,4860,4,84069018
1981,4860,1,84069018
1982,4860,6,84069018
1983,4860,1,84069018
1984,4860,3,84069018
1987,4860,1,84069018
1988,4860,1,84069018
1990,4860,2,84069018
1991,4860,1,84069018
1992,4860,3,84069018
1993,4860,3,84069018
1994,4860,6,84069018
1995,4860,1,84069018
1999,4860,1,84069018
2000,4860,3,84069018
2001,4860,6,84069018
2002,4860,10,84069018
2003,4860,4,84069018
2004,4860,9,84069018
2005,4860,4,84069018
2007,4860,3,84069018
2012,4860,3,84069018
2012,7410,4,84069018
2014,4860,4,84069018
2015,4860,6,84069018
2016,4860,4,84069018
1968,7410,4,84069019
1969,7410,5,84069019
1970,7410,6,84069019
1971,4860,3,84069019
1972,4860,1,84069019
1972,7410,4,84069019
1973,4860,1,84069019
1975,7410,9,84069019
1977,7410,12,84069019
1988,4860,3,84069019
1988,7410,3,84069019
1989,7410,5,84069019
1990,4860,1,84069019
1990,7410,5,84069019
1991,4860,3,84069019
1991,7410,4,84069019
1992,4860,6,84069019
1992,7410,6,84069019
1993,4860,1,84069019
1993,7410,8,84069019
1994,4860,3,84069019
1994,7410,5,84069019
1996,4860,1,84069019
1996,7410,9,84069019
1997,4860,4,84069019
1997,7410,8,84069019
1998,4860,1,84069019
1998,7410,8,84069019
1999,4860,2,84069019
2000,4860,2,84069019
2000,7410,2,84069019
2001,4860,2,84069019
2001,7410,6,84069019
2002,4860,5,84069019
2002,7410,10,84069019
2003,4860,4,84069019
2003,7410,11,84069019
2004,4860,4,84069019
